incoming_record_id,db_record_id,is_true_match
35109,33968,1
35110,124171,1
35111,32404,1
35112,51392,1
35113,35348,1
35114,127610,1
35115,121817,1
35116,157113,1
35117,22728,1
35118,184472,1
35119,102573,1
35120,34387,1
35121,75034,1
35122,49103,1
35123,153559,1
35124,49941,1
35125,91805,1
35126,151062,1
35127,102737,1
35128,155315,1
35129,169710,1
35130,35264,1
35131,93713,1
35132,164901,1
35133,49878,1
35134,52991,1
35135,77326,1
35136,126503,1
35137,100453,1
35138,84888,1
35139,193035,1
35140,106324,1
35141,165357,1
35142,81620,1
35143,91981,1
35144,135561,1
35145,186752,1
35146,156179,1
35147,77884,1
35148,122720,1
35149,169127,1
35150,199542,1
35151,176765,1
35152,59555,1
35153,35288,1
35154,136353,1
35155,89016,1
35156,165272,1
35157,155241,1
35158,16382,1
35159,182057,1
35160,41273,1
35161,100233,1
35162,73822,1
35163,16816,1
35164,17662,1
35165,54738,1
35166,62739,1
35167,192927,1
35168,8520,1
35169,146434,1
35170,94236,1
35171,174812,1
35172,127666,1
35173,12690,1
35174,79893,1
35175,104087,1
35176,172330,1
35177,89151,1
35178,100830,1
35179,172856,1
35180,59214,1
35181,129487,1
35182,183353,1
35183,66107,1
35184,82227,1
35185,95980,1
35186,8512,1
35187,128764,1
35188,80155,1
35189,79662,1
35190,170414,1
35191,35139,1
35192,186016,1
35193,113928,1
35194,128369,1
35195,177530,1
35196,140770,1
35197,192627,1
35198,106572,1
35199,50716,1
35200,98608,1
35201,185994,1
35202,3918,1
35203,76393,1
35204,187395,1
35205,52703,1
35206,57870,1
35207,47851,1
35208,142155,1
35209,71322,1
35210,84679,1
35211,164099,1
35212,113877,1
35213,13234,1
35214,94379,1
35215,110270,1
35216,56008,1
35217,18352,1
35218,171154,1
35219,23971,1
35220,5302,1
35221,199023,1
35222,93639,1
35223,141390,1
35224,40956,1
35225,64027,1
35226,46341,1
35227,55562,1
35228,187054,1
35229,82974,1
35230,105651,1
35231,113274,1
35232,54972,1
35233,185052,1
35234,190207,1
35235,139566,1
35236,144167,1
35237,117378,1
35238,122858,1
35239,100533,1
35240,193071,1
35241,128587,1
35242,54285,1
35243,57784,1
35244,162694,1
35245,6291,1
35246,157448,1
35247,182804,1
35248,14182,1
35249,21252,1
35250,25730,1
35251,44392,1
35252,72658,1
35253,163204,1
35254,32972,1
35255,162005,1
35256,14951,1
35257,99253,1
35258,33876,1
35259,39792,1
35260,24411,1
35261,65184,1
35262,42187,1
35263,91689,1
35264,25782,1
35265,15499,1
35266,44300,1
35267,126960,1
35268,194328,1
35269,178330,1
35270,102647,1
35271,55401,1
35272,194672,1
35273,140820,1
35274,13780,1
35275,149056,1
35276,76441,1
35277,41613,1
35278,64670,1
35279,8628,1
35280,195809,1
35281,187849,1
35282,7392,1
35283,36015,1
35284,52624,1
35285,119268,1
35286,71597,1
35287,114604,1
35288,87124,1
35289,76146,1
35290,85206,1
35291,178023,1
35292,74563,1
35293,119243,1
35294,66154,1
35295,188858,1
35296,105793,1
35297,135892,1
35298,53090,1
35299,3062,1
35300,139252,1
35301,179340,1
35302,131988,1
35303,151389,1
35304,82087,1
35305,60068,1
35306,191475,1
35307,135614,1
35308,128361,1
35309,197048,1
35310,37452,1
35311,21579,1
35312,128443,1
35313,53073,1
35314,11330,1
35315,124939,1
35316,171264,1
35317,186663,1
35318,33904,1
35319,107827,1
35320,6379,1
35321,13459,1
35322,113528,1
35323,131703,1
35324,162836,1
35325,84379,1
35326,12081,1
35327,42825,1
35328,151585,1
35329,79190,1
35330,42689,1
35331,77021,1
35332,126365,1
35333,177939,1
35334,64854,1
35335,120701,1
35336,86974,1
35337,29030,1
35338,11876,1
35339,37165,1
35340,17652,1
35341,149365,1
35342,39047,1
35343,46019,1
35344,25042,1
35345,37221,1
35346,69326,1
35347,77822,1
35348,175548,1
35349,74015,1
35350,34929,1
35351,50220,1
35352,152134,1
35353,173854,1
35354,84178,1
35355,188365,1
35356,99569,1
35357,94447,1
35358,119150,1
35359,79313,1
35360,62924,1
35361,167383,1
35362,169280,1
35363,20083,1
35364,160645,1
35365,16679,1
35366,182209,1
35367,131272,1
35368,123756,1
35369,5872,1
35370,7583,1
35371,77538,1
35372,10397,1
35373,174454,1
35374,144935,1
35375,195364,1
35376,7322,1
35377,94104,1
35378,162503,1
35379,151359,1
35380,148301,1
35381,43254,1
35382,56731,1
35383,46159,1
35384,75497,1
35385,93799,1
35386,18200,1
35387,18468,1
35388,138783,1
35389,183768,1
35390,116273,1
35391,163207,1
35392,196634,1
35393,157225,1
35394,35100,1
35395,164121,1
35396,188368,1
35397,145500,1
35398,118130,1
35399,84286,1
35400,88125,1
35401,166241,1
35402,46082,1
35403,181896,1
35404,89353,1
35405,194300,1
35406,109809,1
35407,186095,1
35408,86602,1
35409,114090,1
35410,93355,1
35411,186755,1
35412,6040,1
35413,142272,1
35414,147238,1
35415,36468,1
35416,197376,1
35417,169845,1
35418,54089,1
35419,139632,1
35420,26482,1
35421,158171,1
35422,67536,1
35423,63919,1
35424,167508,1
35425,159152,1
35426,116343,1
35427,170240,1
35428,99641,1
35429,161555,1
35430,78371,1
35431,142727,1
35432,66001,1
35433,51065,1
35434,38822,1
35435,42869,1
35436,107517,1
35437,21715,1
35438,177074,1
35439,98799,1
35440,150485,1
35441,3694,1
35442,122398,1
35443,109151,1
35444,31866,1
35445,41610,1
35446,153338,1
35447,112023,1
35448,45130,1
35449,157281,1
35450,80873,1
35451,144462,1
35452,136705,1
35453,41924,1
35454,156077,1
35455,180515,1
35456,35837,1
35457,22412,1
35458,88983,1
35459,102139,1
35460,62313,1
35461,59974,1
35462,142022,1
35463,64685,1
35464,130264,1
35465,32524,1
35466,112229,1
35467,90029,1
35468,112443,1
35469,59710,1
35470,89913,1
35471,49243,1
35472,38895,1
35473,170891,1
35474,141664,1
35475,61112,1
35476,160679,1
35477,44127,1
35478,168059,1
35479,3087,1
35480,164117,1
35481,26504,1
35482,145743,1
35483,107088,1
35484,23383,1
35485,139441,1
35486,183917,1
35487,45056,1
35488,197235,1
35489,183791,1
35490,121845,1
35491,78621,1
35492,144119,1
35493,161661,1
35494,120282,1
35495,54340,1
35496,66425,1
35497,72432,1
35498,44005,1
35499,100628,1
35500,170390,1
35501,134591,1
35502,14119,1
35503,42991,1
35504,10804,1
35505,61714,1
35506,115256,1
35507,109667,1
35508,165689,1
35509,61208,1
35510,152437,1
35511,153529,1
35512,101626,1
35513,1078,1
35514,172368,1
35515,173394,1
35516,90341,1
35517,62013,1
35518,199075,1
35519,170034,1
35520,154172,1
35521,72308,1
35522,76329,1
35523,12949,1
35524,100282,1
35525,61347,1
35526,56483,1
35527,102018,1
35528,5735,1
35529,8969,1
35530,157431,1
35531,37624,1
35532,177185,1
35533,149865,1
35534,162612,1
35535,111750,1
35536,162352,1
35537,130465,1
35538,184924,1
35539,195982,1
35540,36520,1
35541,120958,1
35542,67663,1
35543,173008,1
35544,165315,1
35545,70413,1
35546,122968,1
35547,96486,1
35548,75584,1
35549,76689,1
35550,53651,1
35551,62062,1
35552,120982,1
35553,148199,1
35554,132281,1
35555,55004,1
35556,75190,1
35557,140419,1
35558,30970,1
35559,42644,1
35560,89787,1
35561,3627,1
35562,164949,1
35563,145834,1
35564,58616,1
35565,92415,1
35566,62825,1
35567,91381,1
35568,34514,1
35569,163219,1
35570,55581,1
35571,153923,1
35572,102065,1
35573,187989,1
35574,145673,1
35575,121229,1
35576,35992,1
35577,76347,1
35578,53316,1
35579,85153,1
35580,28063,1
35581,181483,1
35582,56194,1
35583,20044,1
35584,140271,1
35585,61283,1
35586,172937,1
35587,109961,1
35588,181370,1
35589,184031,1
35590,48521,1
35591,24949,1
35592,60450,1
35593,199250,1
35594,162147,1
35595,2724,1
35596,143366,1
35597,31005,1
35598,138890,1
35599,21930,1
35600,34771,1
35601,6031,1
35602,176800,1
35603,84355,1
35604,112451,1
35605,143690,1
35606,4350,1
35607,281,1
35608,153629,1
35609,156032,1
35610,105503,1
35611,11966,1
35612,17055,1
35613,12021,1
35614,96768,1
35615,70905,1
35616,31086,1
35617,121365,1
35618,87347,1
35619,81563,1
35620,122672,1
35621,174994,1
35622,7061,1
35623,96610,1
35624,162421,1
35625,570,1
35626,90715,1
35627,199156,1
35628,19351,1
35629,141064,1
35630,130044,1
35631,74542,1
35632,174273,1
35633,52973,1
35634,195430,1
35635,90334,1
35636,61418,1
35637,117966,1
35638,113259,1
35639,156027,1
35640,18,1
35641,65817,1
35642,77754,1
35643,41800,1
35644,97313,1
35645,121867,1
35646,13622,1
35647,27039,1
35648,197841,1
35649,40273,1
35650,1688,1
35651,115207,1
35652,152554,1
35653,50398,1
35654,160239,1
35655,182436,1
35656,117520,1
35657,109452,1
35658,156174,1
35659,159871,1
35660,145442,1
35661,123658,1
35662,175710,1
35663,35417,1
35664,154070,1
35665,62823,1
35666,194320,1
35667,151821,1
35668,85552,1
35669,54846,1
35670,129164,1
35671,64328,1
35672,62461,1
35673,187640,1
35674,19336,1
35675,8915,1
35676,16442,1
35677,122652,1
35678,148571,1
35679,143507,1
35680,48032,1
35681,108900,1
35682,28041,1
35683,29961,1
35684,154367,1
35685,121454,1
35686,42390,1
35687,118994,1
35688,194211,1
35689,152757,1
35690,25336,1
35691,104766,1
35692,73352,1
35693,195479,1
35694,163790,1
35695,10774,1
35696,158807,1
35697,108413,1
35698,186990,1
35699,23418,1
35700,117548,1
35701,164302,1
35702,169838,1
35703,197675,1
35704,39747,1
35705,134963,1
35706,122827,1
35707,122073,1
35708,137133,1
35709,150638,1
35710,20679,1
35711,36316,1
35712,103473,1
35713,186845,1
35714,96861,1
35715,68052,1
35716,160174,1
35717,191776,1
35718,187097,1
35719,193066,1
35720,10164,1
35721,52915,1
35722,113719,1
35723,165244,1
35724,194161,1
35725,59346,1
35726,81120,1
35727,6956,1
35728,66205,1
35729,44352,1
35730,159153,1
35731,171876,1
35732,108724,1
35733,86846,1
35734,100790,1
35735,125728,1
35736,75393,1
35737,150886,1
35738,178157,1
35739,83438,1
35740,168794,1
35741,132143,1
35742,145822,1
35743,42160,1
35744,76065,1
35745,191031,1
35746,17803,1
35747,184134,1
35748,89796,1
35749,171899,1
35750,115675,1
35751,120160,1
35752,110387,1
35753,53796,1
35754,178171,1
35755,187950,1
35756,37211,1
35757,91410,1
35758,112332,1
35759,38131,1
35760,100926,1
35761,45457,1
35762,145419,1
35763,1706,1
35764,166628,1
35765,91936,1
35766,103645,1
35767,7950,1
35768,99430,1
35769,65070,1
35770,105831,1
35771,137149,1
35772,51973,1
35773,44016,1
35774,105443,1
35775,90352,1
35776,122731,1
35777,154525,1
35778,109662,1
35779,185455,1
35780,149213,1
35781,103408,1
35782,141128,1
35783,51946,1
35784,52373,1
35785,105093,1
35786,166001,1
35787,193463,1
35788,10688,1
35789,173022,1
35790,96075,1
35791,121481,1
35792,138226,1
35793,56681,1
35794,103308,1
35795,72645,1
35796,198415,1
35797,198906,1
35798,61518,1
35799,126266,1
35800,59426,1
35801,11355,1
35802,135923,1
35803,84523,1
35804,145864,1
35805,15999,1
35806,197284,1
35807,102266,1
35808,154725,1
35809,66090,1
35810,101411,1
35811,149062,1
35812,144798,1
35813,147211,1
35814,79869,1
35815,189911,1
35816,183243,1
35817,140570,1
35818,1939,1
35819,161367,1
35820,49431,1
35821,145591,1
35822,28716,1
35823,115380,1
35824,65109,1
35825,159610,1
35826,75437,1
35827,92730,1
35828,33663,1
35829,14321,1
35830,34121,1
35831,3927,1
35832,186278,1
35833,123726,1
35834,156333,1
35835,120431,1
35836,59650,1
35837,117815,1
35838,9986,1
35839,72840,1
35840,14405,1
35841,38376,1
35842,147409,1
35843,164219,1
35844,51363,1
35845,30297,1
35846,185694,1
35847,39332,1
35848,65896,1
35849,186648,1
35850,66171,1
35851,88239,1
35852,56976,1
35853,33623,1
35854,45498,1
35855,70535,1
35856,26512,1
35857,66150,1
35858,87389,1
35859,69235,1
35860,124235,1
35861,38026,1
35862,118119,1
35863,183367,1
35864,111716,1
35865,123695,1
35866,151126,1
35867,82164,1
35868,168410,1
35869,26805,1
35870,85007,1
35871,99046,1
35872,60242,1
35873,190363,1
35874,101762,1
35875,122883,1
35876,183235,1
35877,182910,1
35878,77027,1
35879,86282,1
35880,173809,1
35881,143977,1
35882,9008,1
35883,155537,1
35884,153857,1
35885,103903,1
35886,172302,1
35887,98929,1
35888,47921,1
35889,140119,1
35890,119569,1
35891,19400,1
35892,29880,1
35893,65130,1
35894,23587,1
35895,178539,1
35896,108268,1
35897,128041,1
35898,155372,1
35899,71524,1
35900,111847,1
35901,85646,1
35902,179245,1
35903,43198,1
35904,85675,1
35905,198697,1
35906,198351,1
35907,111652,1
35908,173607,1
35909,2594,1
35910,440,1
35911,12161,1
35912,101188,1
35913,22668,1
35914,51187,1
35915,52016,1
35916,188491,1
35917,155980,1
35918,104919,1
35919,7266,1
35920,22276,1
35921,52787,1
35922,141232,1
35923,172237,1
35924,154063,1
35925,180426,1
35926,52218,1
35927,197011,1
35928,176013,1
35929,403,1
35930,70070,1
35931,150023,1
35932,71746,1
35933,149876,1
35934,38969,1
35935,41689,1
35936,187553,1
35937,114258,1
35938,124703,1
35939,111355,1
35940,121451,1
35941,89377,1
35942,85737,1
35943,97032,1
35944,133928,1
35945,83593,1
35946,4435,1
35947,114468,1
35948,190792,1
35949,123785,1
35950,169527,1
35951,2788,1
35952,124114,1
35953,158890,1
35954,35581,1
35955,82215,1
35956,168260,1
35957,134877,1
35958,90073,1
35959,161214,1
35960,55709,1
35961,59785,1
35962,18485,1
35963,113407,1
35964,33098,1
35965,160063,1
35966,93196,1
35967,190009,1
35968,152331,1
35969,127409,1
35970,92597,1
35971,86821,1
35972,74024,1
35973,61035,1
35974,54516,1
35975,57169,1
35976,121729,1
35977,77200,1
35978,108129,1
35979,179789,1
35980,183145,1
35981,128003,1
35982,29726,1
35983,70715,1
35984,32829,1
35985,56813,1
35986,80379,1
35987,76134,1
35988,98146,1
35989,121855,1
35990,173554,1
35991,33487,1
35992,70618,1
35993,172316,1
35994,43726,1
35995,58767,1
35996,237,1
35997,191723,1
35998,60218,1
35999,189740,1
36000,89861,1
36001,99991,1
36002,50141,1
36003,188297,1
36004,29197,1
36005,162126,1
36006,22769,1
36007,41327,1
36008,65409,1
36009,51951,1
36010,61400,1
36011,64124,1
36012,86230,1
36013,129242,1
36014,187315,1
36015,174506,1
36016,39432,1
36017,41231,1
36018,105395,1
36019,50547,1
36020,137304,1
36021,90769,1
36022,95578,1
36023,2878,1
36024,77468,1
36025,158312,1
36026,76312,1
36027,7304,1
36028,186202,1
36029,84548,1
36030,75067,1
36031,180766,1
36032,134130,1
36033,55716,1
36034,123721,1
36035,159117,1
36036,137920,1
36037,105992,1
36038,177832,1
36039,23338,1
36040,29564,1
36041,117914,1
36042,80831,1
36043,87708,1
36044,104806,1
36045,160262,1
36046,193129,1
36047,99747,1
36048,123081,1
36049,190504,1
36050,174813,1
36051,110561,1
36052,122272,1
36053,127260,1
36054,57345,1
36055,3999,1
36056,155249,1
36057,38209,1
36058,50908,1
36059,172352,1
36060,172659,1
36061,96139,1
36062,107134,1
36063,113319,1
36064,77816,1
36065,299,1
36066,173101,1
36067,155423,1
36068,37950,1
36069,120666,1
36070,140694,1
36071,193283,1
36072,91820,1
36073,143520,1
36074,27751,1
36075,112010,1
36076,60998,1
36077,99505,1
36078,46365,1
36079,111449,1
36080,35346,1
36081,29504,1
36082,10085,1
36083,184780,1
36084,156432,1
36085,199357,1
36086,150121,1
36087,50955,1
36088,47842,1
36089,103179,1
36090,70095,1
36091,55105,1
36092,145158,1
36093,123602,1
36094,89528,1
36095,87484,1
36096,166676,1
36097,176353,1
36098,130439,1
36099,14093,1
36100,120482,1
36101,193956,1
36102,149371,1
36103,185083,1
36104,146991,1
36105,68738,1
36106,79624,1
36107,1998,1
36108,469,1
36109,176485,1
36110,189736,1
36111,105958,1
36112,10603,1
36113,139107,1
36114,17773,1
36115,9004,1
36116,154233,1
36117,141443,1
36118,112276,1
36119,15595,1
36120,22968,1
36121,27367,1
36122,174814,1
36123,163424,1
36124,160726,1
36125,44353,1
36126,32136,1
36127,41311,1
36128,53659,1
36129,7589,1
36130,30944,1
36131,55037,1
36132,22064,1
36133,32469,1
36134,157186,1
36135,96436,1
36136,128168,1
36137,183056,1
36138,153324,1
36139,64154,1
36140,144188,1
36141,146707,1
36142,100006,1
36143,19935,1
36144,179293,1
36145,55661,1
36146,151167,1
36147,171699,1
36148,28455,1
36149,49868,1
36150,156588,1
36151,34965,1
36152,46484,1
36153,164596,1
36154,198761,1
36155,60041,1
36156,60970,1
36157,143246,1
36158,88478,1
36159,148341,1
36160,64118,1
36161,146629,1
36162,151988,1
36163,57190,1
36164,48670,1
36165,96517,1
36166,48257,1
36167,149413,1
36168,45316,1
36169,78941,1
36170,152236,1
36171,172461,1
36172,176779,1
36173,38962,1
36174,87190,1
36175,75641,1
36176,63184,1
36177,40477,1
36178,192598,1
36179,5504,1
36180,38752,1
36181,64956,1
36182,77064,1
36183,174527,1
36184,101025,1
36185,105412,1
36186,125896,1
36187,183976,1
36188,84528,1
36189,70741,1
36190,95816,1
36191,10760,1
36192,27503,1
36193,152589,1
36194,133034,1
36195,8718,1
36196,185207,1
36197,100981,1
36198,75933,1
36199,9245,1
36200,67802,1
36201,193605,1
36202,143523,1
36203,53069,1
36204,173449,1
36205,182439,1
36206,140148,1
36207,92235,1
36208,165017,1
36209,151051,1
36210,8313,1
36211,165337,1
36212,116003,1
36213,120984,1
36214,199802,1
36215,140965,1
36216,93494,1
36217,180242,1
36218,186618,1
36219,160646,1
36220,73880,1
36221,48134,1
36222,159523,1
36223,161801,1
36224,190191,1
36225,113991,1
36226,142412,1
36227,42139,1
36228,88656,1
36229,133211,1
36230,78282,1
36231,31317,1
36232,79275,1
36233,159692,1
36234,117476,1
36235,81946,1
36236,93695,1
36237,90088,1
36238,85109,1
36239,156876,1
36240,138748,1
36241,97535,1
36242,23614,1
36243,152932,1
36244,197985,1
36245,132001,1
36246,66663,1
36247,173536,1
36248,147522,1
36249,73947,1
36250,83467,1
36251,5533,1
36252,106012,1
36253,114067,1
36254,781,1
36255,1771,1
36256,26590,1
36257,107374,1
36258,162633,1
36259,100070,1
36260,130073,1
36261,63473,1
36262,57145,1
36263,48840,1
36264,7524,1
36265,196889,1
36266,137314,1
36267,94462,1
36268,190251,1
36269,69947,1
36270,187556,1
36271,80450,1
36272,43180,1
36273,30527,1
36274,107071,1
36275,105867,1
36276,71756,1
36277,118303,1
36278,167754,1
36279,150130,1
36280,180489,1
36281,190300,1
36282,151943,1
36283,94610,1
36284,2919,1
36285,36836,1
36286,140072,1
36287,34871,1
36288,83756,1
36289,52721,1
36290,148239,1
36291,161363,1
36292,184393,1
36293,73436,1
36294,50481,1
36295,127712,1
36296,171221,1
36297,123953,1
36298,28498,1
36299,16186,1
36300,178294,1
36301,93982,1
36302,84978,1
36303,20040,1
36304,54445,1
36305,48093,1
36306,87341,1
36307,170163,1
36308,159345,1
36309,170970,1
36310,156259,1
36311,10369,1
36312,20746,1
36313,115677,1
36314,191262,1
36315,186876,1
36316,13871,1
36317,79403,1
36318,114238,1
36319,144971,1
36320,146141,1
36321,177070,1
36322,45301,1
36323,103799,1
36324,90300,1
36325,198543,1
36326,127275,1
36327,154662,1
36328,11641,1
36329,10269,1
36330,98560,1
36331,182837,1
36332,136947,1
36333,91521,1
36334,101054,1
36335,160069,1
36336,188775,1
36337,188321,1
36338,36995,1
36339,72303,1
36340,107814,1
36341,22354,1
36342,414,1
36343,164628,1
36344,196731,1
36345,121606,1
36346,147759,1
36347,161994,1
36348,16951,1
36349,192920,1
36350,41161,1
36351,95671,1
36352,131523,1
36353,7896,1
36354,144358,1
36355,137410,1
36356,174759,1
36357,135625,1
36358,30211,1
36359,148175,1
36360,160930,1
36361,104856,1
36362,123612,1
36363,196623,1
36364,191531,1
36365,188481,1
36366,175765,1
36367,3024,1
36368,176974,1
36369,64885,1
36370,61307,1
36371,77805,1
36372,33325,1
36373,3748,1
36374,9709,1
36375,142928,1
36376,194974,1
36377,99042,1
36378,38414,1
36379,12454,1
36380,175063,1
36381,24030,1
36382,64406,1
36383,130799,1
36384,29839,1
36385,150431,1
36386,62282,1
36387,35351,1
36388,185387,1
36389,80325,1
36390,13326,1
36391,143915,1
36392,56891,1
36393,171947,1
36394,191621,1
36395,70157,1
36396,199819,1
36397,37306,1
36398,194321,1
36399,107757,1
36400,38425,1
36401,3989,1
36402,125130,1
36403,74916,1
36404,184642,1
36405,119833,1
36406,185224,1
36407,39008,1
36408,30872,1
36409,8777,1
36410,194533,1
36411,74678,1
36412,176596,1
36413,80163,1
36414,159703,1
36415,21815,1
36416,41090,1
36417,137070,1
36418,11808,1
36419,158374,1
36420,81327,1
36421,59990,1
36422,101119,1
36423,27156,1
36424,138672,1
36425,85867,1
36426,136237,1
36427,115448,1
36428,17326,1
36429,54504,1
36430,24340,1
36431,146956,1
36432,189374,1
36433,117751,1
36434,31810,1
36435,39248,1
36436,32699,1
36437,159262,1
36438,18582,1
36439,162989,1
36440,160043,1
36441,49797,1
36442,91951,1
36443,23268,1
36444,195847,1
36445,185808,1
36446,45994,1
36447,38042,1
36448,164553,1
36449,10865,1
36450,165986,1
36451,46530,1
36452,46121,1
36453,71679,1
36454,36309,1
36455,94428,1
36456,11790,1
36457,147839,1
36458,64950,1
36459,151877,1
36460,6294,1
36461,137870,1
36462,127984,1
36463,191699,1
36464,159167,1
36465,8035,1
36466,150032,1
36467,88610,1
36468,74048,1
36469,54467,1
36470,87663,1
36471,82651,1
36472,51868,1
36473,171382,1
36474,29276,1
36475,117692,1
36476,56926,1
36477,80067,1
36478,23432,1
36479,174338,1
36480,155507,1
36481,64069,1
36482,121566,1
36483,67512,1
36484,152621,1
36485,100971,1
36486,42768,1
36487,138303,1
36488,140351,1
36489,174029,1
36490,2537,1
36491,186394,1
36492,168198,1
36493,150293,1
36494,154401,1
36495,69330,1
36496,116751,1
36497,75921,1
36498,85288,1
36499,168671,1
36500,125936,1
36501,109406,1
36502,44819,1
36503,198753,1
36504,134914,1
36505,45931,1
36506,60839,1
36507,153020,1
36508,48917,1
36509,105317,1
36510,164049,1
36511,124422,1
36512,3124,1
36513,72124,1
36514,146820,1
36515,117251,1
36516,153400,1
36517,86221,1
36518,112621,1
36519,42636,1
36520,56053,1
36521,93069,1
36522,50129,1
36523,105895,1
36524,172662,1
36525,120202,1
36526,193977,1
36527,83698,1
36528,191115,1
36529,186693,1
36530,77001,1
36531,123591,1
36532,192694,1
36533,64326,1
36534,180394,1
36535,133993,1
36536,94581,1
36537,73622,1
36538,16962,1
36539,24254,1
36540,148998,1
36541,6081,1
36542,60085,1
36543,75172,1
36544,119662,1
36545,34069,1
36546,97618,1
36547,24339,1
36548,113866,1
36549,170691,1
36550,132505,1
36551,3501,1
36552,112726,1
36553,2542,1
36554,131871,1
36555,154376,1
36556,114315,1
36557,98811,1
36558,91268,1
36559,120998,1
36560,117268,1
36561,82232,1
36562,71310,1
36563,61637,1
36564,20830,1
36565,153064,1
36566,34999,1
36567,38442,1
36568,53447,1
36569,141866,1
36570,152275,1
36571,53703,1
36572,193169,1
36573,55017,1
36574,26331,1
36575,29285,1
36576,76871,1
36577,89364,1
36578,34267,1
36579,41822,1
36580,16501,1
36581,31286,1
36582,180751,1
36583,97138,1
36584,168992,1
36585,65748,1
36586,16073,1
36587,117170,1
36588,198911,1
36589,19569,1
36590,133723,1
36591,135754,1
36592,185255,1
36593,183252,1
36594,100111,1
36595,61424,1
36596,198673,1
36597,158455,1
36598,38816,1
36599,67935,1
36600,43203,1
36601,1935,1
36602,24986,1
36603,151216,1
36604,113480,1
36605,172938,1
36606,49496,1
36607,116929,1
36608,76647,1
36609,150797,1
36610,136160,1
36611,39617,1
36612,37294,1
36613,195886,1
36614,125165,1
36615,34798,1
36616,168649,1
36617,181292,1
36618,126632,1
36619,172769,1
36620,102177,1
36621,197195,1
36622,96122,1
36623,17611,1
36624,123589,1
36625,71068,1
36626,150942,1
36627,51822,1
36628,46572,1
36629,92003,1
36630,23932,1
36631,183570,1
36632,170844,1
36633,167848,1
36634,30365,1
36635,100293,1
36636,966,1
36637,119846,1
36638,195854,1
36639,30050,1
36640,22001,1
36641,67817,1
36642,104700,1
36643,106475,1
36644,7802,1
36645,45352,1
36646,160803,1
36647,197071,1
36648,101879,1
36649,134793,1
36650,80244,1
36651,70364,1
36652,18351,1
36653,17969,1
36654,59442,1
36655,53884,1
36656,61575,1
36657,48870,1
36658,150736,1
36659,119904,1
36660,53619,1
36661,28003,1
36662,85002,1
36663,174436,1
36664,13704,1
36665,161662,1
36666,197397,1
36667,192474,1
36668,140238,1
36669,180674,1
36670,77265,1
36671,85759,1
36672,90435,1
36673,167726,1
36674,15815,1
36675,74573,1
36676,68891,1
36677,119252,1
36678,103343,1
36679,73494,1
36680,54129,1
36681,124922,1
36682,36741,1
36683,96635,1
36684,163063,1
36685,148751,1
36686,1158,1
36687,54742,1
36688,22501,1
36689,40532,1
36690,196741,1
36691,90181,1
36692,176238,1
36693,149076,1
36694,142530,1
36695,69896,1
36696,125066,1
36697,184794,1
36698,108055,1
36699,5992,1
36700,54076,1
36701,11942,1
36702,13832,1
36703,102200,1
36704,150396,1
36705,95640,1
36706,74008,1
36707,54785,1
36708,23201,1
36709,52203,1
36710,197732,1
36711,141687,1
36712,61221,1
36713,94435,1
36714,157364,1
36715,173505,1
36716,151437,1
36717,26517,1
36718,186928,1
36719,21575,1
36720,51201,1
36721,173469,1
36722,182433,1
36723,172032,1
36724,3852,1
36725,50054,1
36726,4810,1
36727,11810,1
36728,373,1
36729,34518,1
36730,162795,1
36731,127024,1
36732,34515,1
36733,148929,1
36734,153725,1
36735,17058,1
36736,95739,1
36737,53464,1
36738,21881,1
36739,194067,1
36740,186591,1
36741,30095,1
36742,87843,1
36743,197986,1
36744,120446,1
36745,147535,1
36746,78360,1
36747,189829,1
36748,196496,1
36749,69577,1
36750,172200,1
36751,80534,1
36752,161145,1
36753,55591,1
36754,64889,1
36755,54125,1
36756,88626,1
36757,67167,1
36758,131622,1
36759,28162,1
36760,30241,1
36761,79128,1
36762,132352,1
36763,174521,1
36764,10824,1
36765,183896,1
36766,32462,1
36767,112188,1
36768,69247,1
36769,103495,1
36770,105041,1
36771,199974,1
36772,61947,1
36773,186157,1
36774,116519,1
36775,89351,1
36776,174946,1
36777,105446,1
36778,197671,1
36779,164158,1
36780,36075,1
36781,77202,1
36782,176030,1
36783,65853,1
36784,41731,1
36785,196607,1
36786,164896,1
36787,134046,1
36788,60650,1
36789,61353,1
36790,72859,1
36791,22439,1
36792,183188,1
36793,183098,1
36794,162571,1
36795,172459,1
36796,78947,1
36797,91270,1
36798,127811,1
36799,102232,1
36800,195640,1
36801,22867,1
36802,79632,1
36803,171372,1
36804,60808,1
36805,48757,1
36806,181726,1
36807,174987,1
36808,32723,1
36809,105297,1
36810,58986,1
36811,153539,1
36812,89464,1
36813,177110,1
36814,108246,1
36815,17702,1
36816,189029,1
36817,195864,1
36818,138979,1
36819,42224,1
36820,169955,1
36821,75498,1
36822,117060,1
36823,100499,1
36824,184966,1
36825,30308,1
36826,167406,1
36827,79692,1
36828,70449,1
36829,110556,1
36830,122742,1
36831,154681,1
36832,199588,1
36833,105957,1
36834,179664,1
36835,52716,1
36836,91700,1
36837,67083,1
36838,28067,1
36839,84008,1
36840,176196,1
36841,122369,1
36842,160134,1
36843,133172,1
36844,110545,1
36845,28596,1
36846,35253,1
36847,44698,1
36848,144101,1
36849,38052,1
36850,172736,1
36851,197507,1
36852,166507,1
36853,146838,1
36854,4914,1
36855,168412,1
36856,165511,1
36857,45250,1
